node_id,osm_node_id,latitude,longitude,degree,is_intersection,node_type,city
node-11821092076,11821092076,13.069904,80.181544,0,0,terminal,Chennai
node-11959650457,11959650457,13.069803,80.181619,0,0,terminal,Chennai
node-13279310711,13279310711,13.067601,80.178163,0,0,terminal,Chennai
node-13279310722,13279310722,13.067541,80.177898,0,0,terminal,Chennai
node-13296491556,13296491556,13.069921,80.181567,0,0,terminal,Chennai
node-13296491563,13296491563,13.069979,80.181649,0,0,terminal,Chennai
node-13830208221,13830208221,13.069771,80.181576,0,0,terminal,Chennai
node-13957468351,13957468351,13.070547,80.18252,0,0,terminal,Chennai
node-13957468358,13957468358,13.070535,80.18246,0,0,terminal,Chennai
node-13957468359,13957468359,13.070545,80.182416,0,0,terminal,Chennai
node-13957468360,13957468360,13.070561,80.182398,0,0,terminal,Chennai
node-13957468361,13957468361,13.070545,80.182513,0,0,terminal,Chennai
node-13957468362,13957468362,13.070548,80.182532,0,0,terminal,Chennai
node-13957468363,13957468363,13.070546,80.182561,0,0,terminal,Chennai
node-13957468364,13957468364,13.070535,80.182606,1,0,terminal,Chennai
node-13957468365,13957468365,13.070548,80.182548,0,0,terminal,Chennai
node-30037279,30037279,13.070799,80.183552,0,0,terminal,Chennai
node-391783906,391783906,13.071021,80.184252,0,0,terminal,Chennai
node-735219882,735219882,13.070883,80.183405,0,0,terminal,Chennai
node-3898711783,3898711783,13.071167,80.184891,0,0,terminal,Chennai
node-6538880421,6538880421,13.071154,80.184234,0,0,terminal,Chennai
node-7839461256,7839461256,13.070898,80.18385,0,0,terminal,Chennai
node-11602191156,11602191156,13.070875,80.183386,0,0,terminal,Chennai
node-247684068,247684068,13.047404,80.194954,2,0,junction,Chennai
node-247684069,247684069,13.047061,80.194414,0,0,terminal,Chennai
node-247684070,247684070,13.046803,80.193947,0,0,terminal,Chennai
node-277394109,277394109,13.04667,80.192604,0,0,terminal,Chennai
node-277394110,277394110,13.046144,80.192661,0,0,terminal,Chennai
node-277394111,277394111,13.045676,80.192822,0,0,terminal,Chennai
node-277394117,277394117,13.04903,80.192145,4,1,intersection,Chennai
node-277499722,277499722,13.048661,80.195755,0,0,terminal,Chennai
node-277499739,277499739,13.0475,80.195871,4,1,intersection,Chennai
node-277500474,277500474,13.049406,80.192173,0,0,terminal,Chennai
node-300220298,300220298,13.046624,80.191442,0,0,terminal,Chennai
node-300220308,300220308,13.046747,80.193672,0,0,terminal,Chennai
node-300220412,300220412,13.047489,80.195608,2,0,junction,Chennai
node-300220414,300220414,13.047468,80.195227,0,0,terminal,Chennai
node-302682114,302682114,13.049063,80.193884,0,0,terminal,Chennai
node-302682789,302682789,13.048927,80.194459,0,0,terminal,Chennai
node-342732384,342732384,13.047408,80.195877,2,0,junction,Chennai
node-342746832,342746832,13.046561,80.191688,0,0,terminal,Chennai
node-342746843,342746843,13.046603,80.192605,4,1,intersection,Chennai
node-342746855,342746855,13.046707,80.193682,0,0,terminal,Chennai
node-342746863,342746863,13.046722,80.193815,0,0,terminal,Chennai
node-342746873,342746873,13.047438,80.195077,0,0,terminal,Chennai
node-342746880,342746880,13.046772,80.193793,0,0,terminal,Chennai
node-342746886,342746886,13.046851,80.194259,0,0,terminal,Chennai
node-342746891,342746891,13.047219,80.194842,0,0,terminal,Chennai
node-342746900,342746900,13.047335,80.195077,0,0,terminal,Chennai
node-342746905,342746905,13.047382,80.195212,2,0,junction,Chennai
node-391391466,391391466,13.049047,80.193264,0,0,terminal,Chennai
node-391391469,391391469,13.049022,80.193002,0,0,terminal,Chennai
node-391405369,391405369,13.04667,80.192106,0,0,terminal,Chennai
node-392778254,392778254,13.051255,80.192136,0,0,terminal,Chennai
node-2166903721,2166903721,13.04521,80.192851,0,0,terminal,Chennai
node-2166903724,2166903724,13.045605,80.192825,0,0,terminal,Chennai
node-2168857445,2168857445,13.048744,80.195261,0,0,terminal,Chennai
node-2168857451,2168857451,13.049664,80.192169,0,0,terminal,Chennai
node-2168857462,2168857462,13.050795,80.192132,0,0,terminal,Chennai
node-6445349481,6445349481,13.047292,80.194987,0,0,terminal,Chennai
node-6445349482,6445349482,13.047277,80.194713,0,0,terminal,Chennai
node-6445349483,6445349483,13.047366,80.195149,0,0,terminal,Chennai
node-6445482353,6445482353,13.046866,80.194153,0,0,terminal,Chennai
node-6445785803,6445785803,13.048986,80.194223,0,0,terminal,Chennai
node-6498127696,6498127696,13.046576,80.190573,0,0,terminal,Chennai
node-6498142778,6498142778,13.046501,80.190692,0,0,terminal,Chennai
node-6802472171,6802472171,13.045972,80.192707,0,0,terminal,Chennai
node-6802472173,6802472173,13.046674,80.193383,0,0,terminal,Chennai
node-7805836283,7805836283,13.050308,80.192148,0,0,terminal,Chennai
node-7806272227,7806272227,13.045127,80.192856,0,0,terminal,Chennai
node-7808717801,7808717801,13.046587,80.190861,0,0,terminal,Chennai
node-7822052072,7822052072,13.046567,80.190199,0,0,terminal,Chennai
node-7822052073,7822052073,13.046593,80.191103,0,0,terminal,Chennai
node-7822052074,7822052074,13.046644,80.191783,0,0,terminal,Chennai
node-7822052075,7822052075,13.046671,80.192315,0,0,terminal,Chennai
node-7822052076,7822052076,13.046682,80.192928,0,0,terminal,Chennai
node-7822052077,7822052077,13.046728,80.193422,0,0,terminal,Chennai
node-7822052078,7822052078,13.046843,80.194087,0,0,terminal,Chennai
node-7822052079,7822052079,13.046908,80.19421,0,0,terminal,Chennai
node-7822052080,7822052080,13.046974,80.194291,0,0,terminal,Chennai
node-7822139927,7822139927,13.046508,80.190359,0,0,terminal,Chennai
node-7822139928,7822139928,13.046504,80.190888,0,0,terminal,Chennai
node-7822139929,7822139929,13.046526,80.191245,0,0,terminal,Chennai
node-7822139930,7822139930,13.046595,80.192231,0,0,terminal,Chennai
node-7822139931,7822139931,13.046614,80.192856,0,0,terminal,Chennai
node-7822139932,7822139932,13.046791,80.194151,0,0,terminal,Chennai
node-8815434636,8815434636,13.047461,80.19519,0,0,terminal,Chennai
node-11038778655,11038778655,13.046572,80.19039,0,0,terminal,Chennai
node-11039260249,11039260249,13.04876,80.195193,0,0,terminal,Chennai
node-11144516740,11144516740,13.048484,80.195751,0,0,terminal,Chennai
node-11173455902,11173455902,13.046586,80.190825,0,0,terminal,Chennai
node-11682908424,11682908424,13.049466,80.192007,0,0,terminal,Chennai
node-11682908437,11682908437,13.050524,80.192142,0,0,terminal,Chennai
node-11927654732,11927654732,13.046504,80.190576,0,0,terminal,Chennai
node-11927664444,11927664444,13.04665,80.193172,2,0,junction,Chennai
node-11927664445,11927664445,13.046704,80.193166,2,0,junction,Chennai
node-12084635060,12084635060,13.046584,80.190776,0,0,terminal,Chennai
node-13594662773,13594662773,13.050523,80.192,0,0,terminal,Chennai
node-13594662774,13594662774,13.049169,80.192177,0,0,terminal,Chennai
node-13594662775,13594662775,13.050962,80.191993,0,0,terminal,Chennai
node-13594662776,13594662776,13.050256,80.191998,0,0,terminal,Chennai
node-13594662777,13594662777,13.049757,80.192004,0,0,terminal,Chennai
node-13594662778,13594662778,13.04961,80.192004,0,0,terminal,Chennai
node-13594662779,13594662779,13.049189,80.192035,0,0,terminal,Chennai
node-14127634022,14127634022,13.047389,80.195292,0,0,terminal,Chennai
node-14127634023,14127634023,13.047352,80.19484,0,0,terminal,Chennai
node-290749722,290749722,13.047493,80.199074,0,0,terminal,Chennai
node-300218592,300218592,13.047485,80.201847,0,0,terminal,Chennai
node-300218827,300218827,13.047613,80.202144,0,0,terminal,Chennai
node-300218831,300218831,13.04769,80.202521,2,0,junction,Chennai
node-300218867,300218867,13.047463,80.201344,0,0,terminal,Chennai
node-300218870,300218870,13.047501,80.197735,0,0,terminal,Chennai
node-342732354,342732354,13.047412,80.201873,2,0,junction,Chennai
node-342732360,342732360,13.047551,80.202565,0,0,terminal,Chennai
node-342732365,342732365,13.047356,80.201125,0,0,terminal,Chennai
node-342732370,342732370,13.047342,80.200782,0,0,terminal,Chennai
node-342732374,342732374,13.047373,80.199293,0,0,terminal,Chennai
node-342732379,342732379,13.047384,80.198255,0,0,terminal,Chennai
node-411316609,411316609,13.047515,80.196582,0,0,terminal,Chennai
node-3682320571,3682320571,13.047458,80.200386,0,0,terminal,Chennai
node-4934285352,4934285352,13.047512,80.197156,0,0,terminal,Chennai
node-5325322216,5325322216,13.047488,80.199826,0,0,terminal,Chennai
node-6445478858,6445478858,13.047519,80.196705,0,0,terminal,Chennai
node-6497365741,6497365741,13.047373,80.20016,0,0,terminal,Chennai
node-6816819879,6816819879,13.047506,80.198684,0,0,terminal,Chennai
node-6816835189,6816835189,13.047509,80.198545,0,0,terminal,Chennai
node-7171853385,7171853385,13.047366,80.200364,0,0,terminal,Chennai
node-7171869186,7171869186,13.047526,80.20246,0,0,terminal,Chennai
node-7822052081,7822052081,13.047379,80.201576,0,0,terminal,Chennai
node-7822052082,7822052082,13.04737,80.199894,0,0,terminal,Chennai
node-7822052083,7822052083,13.047475,80.20021,0,0,terminal,Chennai
node-7822139933,7822139933,13.047409,80.19672,0,0,terminal,Chennai
node-10598574560,10598574560,13.047505,80.201964,0,0,terminal,Chennai
node-10672662247,10672662247,13.047453,80.201113,0,0,terminal,Chennai
node-10672662248,10672662248,13.047444,80.200941,0,0,terminal,Chennai
node-11039315921,11039315921,13.047408,80.196773,0,0,terminal,Chennai
node-11039328601,11039328601,13.047502,80.198987,0,0,terminal,Chennai
node-11144516736,11144516736,13.047374,80.19935,0,0,terminal,Chennai
node-11299734147,11299734147,13.047485,80.199375,0,0,terminal,Chennai
node-11299734148,11299734148,13.047487,80.199289,0,0,terminal,Chennai
node-11411585125,11411585125,13.047453,80.201067,0,0,terminal,Chennai
node-11597393458,11597393458,13.047444,80.200745,0,0,terminal,Chennai
node-11597420122,11597420122,13.047519,80.197942,0,0,terminal,Chennai
node-11597420130,11597420130,13.04751,80.198167,0,0,terminal,Chennai
node-11597426754,11597426754,13.047372,80.200111,0,0,terminal,Chennai
node-11597471074,11597471074,13.047379,80.198899,0,0,terminal,Chennai
node-11597471086,11597471086,13.047381,80.198706,0,0,terminal,Chennai
node-11597503180,11597503180,13.047371,80.199839,0,0,terminal,Chennai
node-11597503188,11597503188,13.047374,80.1995,0,0,terminal,Chennai
node-11612683931,11612683931,13.04739,80.201679,0,0,terminal,Chennai
node-11662135547,11662135547,13.047568,80.202116,0,0,terminal,Chennai
node-11662135548,11662135548,13.047536,80.202051,0,0,terminal,Chennai
node-12137688895,12137688895,13.047446,80.202049,0,0,terminal,Chennai
node-12137688896,12137688896,13.047529,80.202032,0,0,terminal,Chennai
node-12625374552,12625374552,13.047389,80.197945,0,0,terminal,Chennai
node-277394114,277394114,13.055709,80.193485,2,0,junction,Chennai
node-277394116,277394116,13.051554,80.192128,0,0,terminal,Chennai
node-277500565,277500565,13.052521,80.192185,0,0,terminal,Chennai
node-301447139,301447139,13.057126,80.194104,0,0,terminal,Chennai
node-301447146,301447146,13.056797,80.193933,0,0,terminal,Chennai
node-302681758,302681758,13.052038,80.192145,0,0,terminal,Chennai
node-342838700,342838700,13.055061,80.19319,0,0,terminal,Chennai
node-391396007,391396007,13.053188,80.192329,0,0,terminal,Chennai
node-391522691,391522691,13.057506,80.194288,0,0,terminal,Chennai
node-392778259,392778259,13.056269,80.193687,0,0,terminal,Chennai
node-3430868494,3430868494,13.054265,80.192798,0,0,terminal,Chennai
node-7030806941,7030806941,13.052811,80.192229,0,0,terminal,Chennai
node-7591715653,7591715653,13.05466,80.192995,0,0,terminal,Chennai
node-7591715654,7591715654,13.053841,80.192588,0,0,terminal,Chennai
node-7591715655,7591715655,13.053976,80.192646,0,0,terminal,Chennai
node-7822169835,7822169835,13.057123,80.194158,0,0,terminal,Chennai
node-7822169836,7822169836,13.056817,80.193943,0,0,terminal,Chennai
node-7822169837,7822169837,13.056807,80.193995,0,0,terminal,Chennai
node-7822169838,7822169838,13.056276,80.193746,0,0,terminal,Chennai
node-7822169839,7822169839,13.055789,80.193516,0,0,terminal,Chennai
node-7822169840,7822169840,13.055836,80.193417,0,0,terminal,Chennai
node-7822169849,7822169849,13.057494,80.19434,0,0,terminal,Chennai
node-7822169850,7822169850,13.057105,80.19415,0,0,terminal,Chennai
node-7822169851,7822169851,13.056775,80.193978,0,0,terminal,Chennai
node-7822169852,7822169852,13.056247,80.193732,0,0,terminal,Chennai
node-11591189172,11591189172,13.056415,80.193755,0,0,terminal,Chennai
node-11591189185,11591189185,13.056556,80.193821,0,0,terminal,Chennai
node-11780334236,11780334236,13.054333,80.192832,0,0,terminal,Chennai
node-13594662751,13594662751,13.055668,80.193327,0,0,terminal,Chennai
node-13594662752,13594662752,13.055469,80.193373,0,0,terminal,Chennai
node-13594662753,13594662753,13.055798,80.193397,0,0,terminal,Chennai
node-13594662754,13594662754,13.055461,80.193231,0,0,terminal,Chennai
node-13594662755,13594662755,13.055313,80.193164,0,0,terminal,Chennai
node-13594662756,13594662756,13.055214,80.193113,0,0,terminal,Chennai
node-13594662757,13594662757,13.05495,80.192996,0,0,terminal,Chennai
node-13594662758,13594662758,13.054488,80.192758,0,0,terminal,Chennai
node-13594662759,13594662759,13.054352,80.19269,0,0,terminal,Chennai
node-13594662760,13594662760,13.054337,80.192683,0,0,terminal,Chennai
node-13594662761,13594662761,13.053819,80.192441,0,0,terminal,Chennai
node-13594662762,13594662762,13.053298,80.19237,0,0,terminal,Chennai
node-13594662763,13594662763,13.05318,80.192178,0,0,terminal,Chennai
node-13594662764,13594662764,13.052851,80.192098,0,0,terminal,Chennai
node-13594662765,13594662765,13.052573,80.192047,0,0,terminal,Chennai
node-13594662766,13594662766,13.053524,80.1923,0,0,terminal,Chennai
node-13594662767,13594662767,13.053352,80.192231,0,0,terminal,Chennai
node-13594662768,13594662768,13.052929,80.192116,0,0,terminal,Chennai
node-13594662769,13594662769,13.052709,80.192069,0,0,terminal,Chennai
node-13594662770,13594662770,13.052193,80.192013,0,0,terminal,Chennai
node-13594662771,13594662771,13.052045,80.192001,0,0,terminal,Chennai
node-13594662772,13594662772,13.05155,80.191987,0,0,terminal,Chennai
node-13823796062,13823796062,13.052564,80.192192,0,0,terminal,Chennai
node-247682000,247682000,13.049398,80.208752,0,0,terminal,Chennai
node-247684064,247684064,13.047781,80.203574,2,0,junction,Chennai
node-277499432,277499432,13.047862,80.203888,0,0,terminal,Chennai
node-300216359,300216359,13.049289,80.208392,0,0,terminal,Chennai
node-300216388,300216388,13.048953,80.207442,0,0,terminal,Chennai
node-300218528,300218528,13.048022,80.204492,0,0,terminal,Chennai
node-300218545,300218545,13.048768,80.206862,0,0,terminal,Chennai
node-301214739,301214739,13.049099,80.20782,0,0,terminal,Chennai
node-314705834,314705834,13.049067,80.207409,0,0,terminal,Chennai
node-314705839,314705839,13.049529,80.209135,0,0,terminal,Chennai
node-314705842,314705842,13.049421,80.208532,0,0,terminal,Chennai
node-314706749,314706749,13.048634,80.205947,0,0,terminal,Chennai
node-314707095,314707095,13.048035,80.203857,2,0,junction,Chennai
node-314707117,314707117,13.048215,80.204517,0,0,terminal,Chennai
node-342705690,342705690,13.048359,80.205614,0,0,terminal,Chennai
node-5992228869,5992228869,13.048509,80.205566,0,0,terminal,Chennai
node-6754048561,6754048561,13.048751,80.206508,0,0,terminal,Chennai
node-6771004664,6771004664,13.048796,80.206954,0,0,terminal,Chennai
node-6781996893,6781996893,13.049033,80.20766,0,0,terminal,Chennai
node-6862486003,6862486003,13.049517,80.209059,0,0,terminal,Chennai
node-6965531910,6965531910,13.049437,80.208617,0,0,terminal,Chennai
node-6965534709,6965534709,13.048906,80.206976,0,0,terminal,Chennai
node-7151872049,7151872049,13.049033,80.207349,0,0,terminal,Chennai
node-7822139934,7822139934,13.049378,80.208643,0,0,terminal,Chennai
node-9189087138,9189087138,13.049443,80.209056,0,0,terminal,Chennai
node-11036688896,11036688896,13.048827,80.207038,0,0,terminal,Chennai
node-11036733414,11036733414,13.048494,80.205978,0,0,terminal,Chennai
node-11036733415,11036733415,13.048484,80.205952,0,0,terminal,Chennai
node-11036734344,11036734344,13.049129,80.207919,0,0,terminal,Chennai
node-11036744774,11036744774,13.049504,80.208994,0,0,terminal,Chennai
node-11182565740,11182565740,13.047767,80.203518,0,0,terminal,Chennai
node-11411567685,11411567685,13.047821,80.203053,0,0,terminal,Chennai
node-11662092616,11662092616,13.048884,80.206914,0,0,terminal,Chennai
node-11770725902,11770725902,13.048865,80.206843,0,0,terminal,Chennai
node-11778206169,11778206169,13.049498,80.208963,0,0,terminal,Chennai
node-11778206170,11778206170,13.049429,80.208974,0,0,terminal,Chennai
node-11782092873,11782092873,13.048735,80.206754,0,0,terminal,Chennai
node-11782092882,11782092882,13.048654,80.206494,0,0,terminal,Chennai
node-12094551962,12094551962,13.047937,80.20349,0,0,terminal,Chennai
node-12634922198,12634922198,13.047906,80.204056,0,0,terminal,Chennai
node-12634922199,12634922199,13.048073,80.203998,0,0,terminal,Chennai
node-13347118216,13347118216,13.047926,80.204133,0,0,terminal,Chennai
node-13347118218,13347118218,13.04798,80.204335,0,0,terminal,Chennai
node-13657613624,13657613624,13.049341,80.208538,0,0,terminal,Chennai
node-13948988357,13948988357,13.047658,80.203035,2,0,junction,Chennai
node-13948988358,13948988358,13.047804,80.202987,2,0,junction,Chennai
node-13961621862,13961621862,13.048186,80.204405,0,0,terminal,Chennai
node-14069877343,14069877343,13.047887,80.203985,0,0,terminal,Chennai
node-14069877350,14069877350,13.047815,80.203705,0,0,terminal,Chennai
node-30038738,30038738,13.049947,80.21188,2,0,junction,Chennai
node-277497931,277497931,13.047042,80.212144,0,0,terminal,Chennai
node-298358251,298358251,13.050781,80.215453,0,0,terminal,Chennai
node-300216343,300216343,13.050921,80.216007,0,0,terminal,Chennai
node-300216358,300216358,13.049517,80.209514,0,0,terminal,Chennai
node-300216374,300216374,13.049848,80.21187,2,0,junction,Chennai
node-300216379,300216379,13.050508,80.214642,2,0,junction,Chennai
node-300216458,300216458,13.050071,80.212806,0,0,terminal,Chennai
node-301207896,301207896,13.046568,80.212183,0,0,terminal,Chennai
node-314643675,314643675,13.050878,80.215468,0,0,terminal,Chennai
node-314643678,314643678,13.050608,80.214609,2,0,junction,Chennai
node-314705616,314705616,13.049716,80.210851,2,0,junction,Chennai
node-314705845,314705845,13.049762,80.210806,0,0,terminal,Chennai
node-315261990,315261990,13.047046,80.21235,0,0,terminal,Chennai
node-315262038,315262038,13.049987,80.212191,2,0,junction,Chennai
node-315262421,315262421,13.045226,80.212427,0,0,terminal,Chennai
node-1168642497,1168642497,13.050003,80.211951,0,0,terminal,Chennai
node-1168642546,1168642546,13.050062,80.212097,0,0,terminal,Chennai
node-1168642555,1168642555,13.048422,80.212191,0,0,terminal,Chennai
node-1168642573,1168642573,13.049506,80.212105,0,0,terminal,Chennai
node-1168642589,1168642589,13.047522,80.212282,2,0,junction,Chennai
node-1168642592,1168642592,13.047507,80.212104,2,0,junction,Chennai
node-1168642600,1168642600,13.049667,80.211957,0,0,terminal,Chennai
node-5321248863,5321248863,13.050414,80.211974,0,0,terminal,Chennai
node-5328855183,5328855183,13.049913,80.212187,2,0,junction,Chennai
node-5455726717,5455726717,13.049633,80.209857,0,0,terminal,Chennai
node-5619443117,5619443117,13.049874,80.211476,2,0,junction,Chennai
node-6212976337,6212976337,13.048327,80.21205,0,0,terminal,Chennai
node-6212976338,6212976338,13.048286,80.2122,2,0,junction,Chennai
node-6305487163,6305487163,13.050009,80.212915,2,0,junction,Chennai
node-6444955516,6444955516,13.050451,80.214245,0,0,terminal,Chennai
node-6496056671,6496056671,13.049773,80.211453,0,0,terminal,Chennai
node-6497339005,6497339005,13.049768,80.21085,0,0,terminal,Chennai
node-6497339009,6497339009,13.049658,80.210059,0,0,terminal,Chennai
node-7200978427,7200978427,13.050342,80.214195,0,0,terminal,Chennai
node-7200978428,7200978428,13.050231,80.213677,0,0,terminal,Chennai
node-7200978429,7200978429,13.050131,80.213658,0,0,terminal,Chennai
node-7822052084,7822052084,13.049721,80.210911,0,0,terminal,Chennai
node-8528955102,8528955102,13.050098,80.213447,2,0,junction,Chennai
node-8528955103,8528955103,13.050182,80.213428,2,0,junction,Chennai
node-9623065278,9623065278,13.049806,80.211073,0,0,terminal,Chennai
node-9623065282,9623065282,13.04965,80.209978,0,0,terminal,Chennai
node-9987507647,9987507647,13.049922,80.212254,0,0,terminal,Chennai
node-11036741053,11036741053,13.049611,80.210074,0,0,terminal,Chennai
node-11036741061,11036741061,13.049644,80.210349,0,0,terminal,Chennai
node-11597319730,11597319730,13.05007,80.2133,0,0,terminal,Chennai
node-11770608948,11770608948,13.049642,80.209923,2,0,junction,Chennai
node-11770608949,11770608949,13.049587,80.209932,2,0,junction,Chennai
node-11833997908,11833997908,13.050753,80.21503,0,0,terminal,Chennai
node-11845925802,11845925802,13.050683,80.215077,0,0,terminal,Chennai
node-11959617428,11959617428,13.046284,80.212191,0,0,terminal,Chennai
node-12155078076,12155078076,13.047633,80.212264,2,0,junction,Chennai
node-12155078077,12155078077,13.047616,80.212108,2,0,junction,Chennai
node-12797222774,12797222774,13.049729,80.210571,2,0,junction,Chennai
node-12797222775,12797222775,13.049677,80.210579,2,0,junction,Chennai
node-13526305531,13526305531,13.049737,80.211077,0,0,terminal,Chennai
node-13982368727,13982368727,13.049855,80.211364,0,0,terminal,Chennai
node-14158959765,14158959765,13.05037,80.21427,0,0,terminal,Chennai
node-30038734,30038734,13.055234,80.211338,0,0,terminal,Chennai
node-300216437,300216437,13.054531,80.211335,2,0,junction,Chennai
node-300218442,300218442,13.056699,80.211393,0,0,terminal,Chennai
node-301513732,301513732,13.057738,80.211421,0,0,terminal,Chennai
node-301513747,301513747,13.05787,80.211425,0,0,terminal,Chennai
node-315262518,315262518,13.053274,80.211875,0,0,terminal,Chennai
node-315263352,315263352,13.056742,80.211601,2,0,junction,Chennai
node-315263377,315263377,13.055127,80.211573,0,0,terminal,Chennai
node-1168642523,1168642523,13.051528,80.212041,0,0,terminal,Chennai
node-1168642530,1168642530,13.051577,80.212183,0,0,terminal,Chennai
node-2270504135,2270504135,13.053974,80.211695,0,0,terminal,Chennai
node-6212976328,6212976328,13.051917,80.212025,2,0,junction,Chennai
node-6212976329,6212976329,13.05216,80.211981,0,0,terminal,Chennai
node-6212976330,6212976330,13.05251,80.211879,2,0,junction,Chennai
node-6212976331,6212976331,13.051934,80.212173,2,0,junction,Chennai
node-6212976332,6212976332,13.052312,80.212104,0,0,terminal,Chennai
node-6212976333,6212976333,13.052548,80.212057,2,0,junction,Chennai
node-9189483091,9189483091,13.057728,80.211628,0,0,terminal,Chennai
node-9604879143,9604879143,13.057389,80.211617,0,0,terminal,Chennai
node-9903138576,9903138576,13.058004,80.211633,0,0,terminal,Chennai
node-10239501962,10239501962,13.056439,80.211383,0,0,terminal,Chennai
node-11033958692,11033958692,13.056737,80.211394,0,0,terminal,Chennai
node-11033975128,11033975128,13.056395,80.211381,0,0,terminal,Chennai
node-11033975135,11033975135,13.056504,80.211386,0,0,terminal,Chennai
node-11034005403,11034005403,13.058021,80.211429,0,0,terminal,Chennai
node-11058043181,11058043181,13.054989,80.211335,0,0,terminal,Chennai
node-11687900050,11687900050,13.054591,80.211568,0,0,terminal,Chennai
node-11687900051,11687900051,13.054426,80.211595,2,0,junction,Chennai
node-11896725848,11896725848,13.054524,80.211579,2,0,junction,Chennai
node-11991399003,11991399003,13.056328,80.211378,2,0,junction,Chennai
node-11991399004,11991399004,13.05632,80.211594,2,0,junction,Chennai
node-12155078078,12155078078,13.052368,80.211928,2,0,junction,Chennai
node-12155078079,12155078079,13.052421,80.21207,2,0,junction,Chennai
node-12155078080,12155078080,13.052124,80.212149,0,0,terminal,Chennai
node-12155078081,12155078081,13.051742,80.21219,0,0,terminal,Chennai
node-12717819835,12717819835,13.054133,80.211442,2,0,junction,Chennai
node-12839748896,12839748896,13.053885,80.211509,0,0,terminal,Chennai
node-13979824755,13979824755,13.05589,80.211362,0,0,terminal,Chennai
node-13979824757,13979824757,13.055976,80.211365,0,0,terminal,Chennai
node-277500225,277500225,13.058212,80.19463,0,0,terminal,Chennai
node-277516764,277516764,13.060633,80.195843,0,0,terminal,Chennai
node-301447058,301447058,13.060906,80.196011,0,0,terminal,Chennai
node-301447121,301447121,13.059907,80.195481,0,0,terminal,Chennai
node-342837557,342837557,13.059329,80.195184,0,0,terminal,Chennai
node-391522688,391522688,13.06017,80.195637,0,0,terminal,Chennai
node-1184327218,1184327218,13.060872,80.195993,2,0,junction,Chennai
node-1184327315,1184327315,13.060677,80.195871,2,0,junction,Chennai
node-6503217879,6503217879,13.059846,80.195447,0,0,terminal,Chennai
node-7822169830,7822169830,13.060881,80.19606,0,0,terminal,Chennai
node-7822169831,7822169831,13.060846,80.196037,2,0,junction,Chennai
node-7822169832,7822169832,13.060652,80.195915,2,0,junction,Chennai
node-7822169833,7822169833,13.059336,80.195244,0,0,terminal,Chennai
node-7822169834,7822169834,13.058215,80.194688,0,0,terminal,Chennai
node-7822169842,7822169842,13.060599,80.195886,0,0,terminal,Chennai
node-7822169843,7822169843,13.060148,80.195682,0,0,terminal,Chennai
node-7822169844,7822169844,13.059883,80.195525,2,0,junction,Chennai
node-7822169845,7822169845,13.059789,80.195473,0,0,terminal,Chennai
node-7822169846,7822169846,13.059308,80.19523,0,0,terminal,Chennai
node-7822169847,7822169847,13.058791,80.194987,0,0,terminal,Chennai
node-7822169848,7822169848,13.058191,80.194676,0,0,terminal,Chennai
node-7822169860,7822169860,13.058813,80.194941,0,0,terminal,Chennai
node-7823176156,7823176156,13.060615,80.195895,0,0,terminal,Chennai
node-13977541671,13977541671,13.061285,80.1963,2,0,junction,Chennai
node-13977541672,13977541672,13.061309,80.19625,2,0,junction,Chennai
node-277500250,277500250,13.062934,80.197122,2,0,junction,Chennai
node-357924352,357924352,13.062691,80.197001,0,0,terminal,Chennai
node-357924645,357924645,13.062339,80.196802,0,0,terminal,Chennai
node-391522657,391522657,13.064247,80.197748,0,0,terminal,Chennai
node-391522662,391522662,13.061662,80.196459,2,0,junction,Chennai
node-7822169820,7822169820,13.06294,80.197187,0,0,terminal,Chennai
node-7822169821,7822169821,13.06269,80.19706,0,0,terminal,Chennai
node-7822169824,7822169824,13.064089,80.1978,0,0,terminal,Chennai
node-7822169825,7822169825,13.063721,80.197607,0,0,terminal,Chennai
node-7822169826,7822169826,13.063432,80.197457,0,0,terminal,Chennai
node-7822169827,7822169827,13.06291,80.197172,0,0,terminal,Chennai
node-7822169828,7822169828,13.062308,80.196847,2,0,junction,Chennai
node-7822169829,7822169829,13.061636,80.196508,0,0,terminal,Chennai
node-7822169855,7822169855,13.063719,80.197506,0,0,terminal,Chennai
node-7822169856,7822169856,13.063472,80.19739,0,0,terminal,Chennai
node-11182566128,11182566128,13.064196,80.197858,0,0,terminal,Chennai
node-11182613304,11182613304,13.063312,80.197389,0,0,terminal,Chennai
node-11659357877,11659357877,13.064068,80.197693,0,0,terminal,Chennai
node-30268342,30268342,13.069759,80.200669,2,0,junction,Chennai
node-262454120,262454120,13.064956,80.198111,0,0,terminal,Chennai
node-277516520,277516520,13.069342,80.200439,0,0,terminal,Chennai
node-277516542,277516542,13.066181,80.19877,2,0,junction,Chennai
node-1168642506,1168642506,13.070966,80.201615,0,0,terminal,Chennai
node-1168642548,1168642548,13.069815,80.200855,2,0,junction,Chennai
node-1168642560,1168642560,13.066075,80.198846,2,0,junction,Chennai
node-1168642565,1168642565,13.069705,80.200781,2,0,junction,Chennai
node-1168642581,1168642581,13.066323,80.198811,0,0,terminal,Chennai
node-1168642608,1168642608,13.069313,80.200582,0,0,terminal,Chennai
node-6498292613,6498292613,13.069158,80.200503,0,0,terminal,Chennai
node-6537029899,6537029899,13.065408,80.198327,0,0,terminal,Chennai
